10/23/2018
7:17:41 PM

0, CH+=0, CH-=199, Range=+/-10, y=a


Time	v0	y0
17.150000	-0.010381	-0.010381
17.152000	0.060896	0.060896
17.154000	0.142355	0.142355
17.156000	0.193267	0.193267
17.158000	0.203449	0.203449
17.160000	0.162719	0.162719
17.162000	0.096534	0.096534
17.164000	0.020166	0.020166
17.166000	-0.030746	-0.030746
17.168000	-0.040928	-0.040928
17.170000	-0.010381	-0.010381
17.172000	0.060896	0.060896
17.174000	0.137264	0.137264
17.176000	0.177993	0.177993
17.178000	0.198358	0.198358
17.180000	0.172902	0.172902
17.182000	0.116899	0.116899
17.184000	0.015075	0.015075
17.186000	-0.030746	-0.030746
17.188000	-0.030746	-0.030746
17.190000	-0.000199	-0.000199
17.192000	0.071078	0.071078
17.194000	0.152537	0.152537
17.196000	0.198358	0.198358
17.198000	0.203449	0.203449
17.200000	0.167811	0.167811
17.202000	0.091443	0.091443
17.204000	0.015075	0.015075
17.206000	-0.025654	-0.025654
17.208000	-0.040928	-0.040928
17.210000	-0.005290	-0.005290
17.212000	0.076169	0.076169
17.214000	0.152537	0.152537
17.216000	0.188175	0.188175
17.218000	0.193267	0.193267
17.220000	0.162719	0.162719
17.222000	0.086352	0.086352
17.224000	0.004893	0.004893
17.226000	-0.035837	-0.035837
17.228000	-0.035837	-0.035837
17.230000	-0.000199	-0.000199
17.232000	0.071078	0.071078
17.234000	0.152537	0.152537
17.236000	0.188175	0.188175
17.238000	0.198358	0.198358
17.240000	0.167811	0.167811
17.242000	0.101625	0.101625
17.244000	0.009984	0.009984
17.246000	-0.035837	-0.035837
17.248000	-0.035837	-0.035837
17.250000	0.004893	0.004893
17.252000	0.071078	0.071078
17.254000	0.152537	0.152537
17.256000	0.188175	0.188175
17.258000	0.193267	0.193267
17.260000	0.157628	0.157628
17.262000	0.081260	0.081260
17.264000	0.004893	0.004893
17.266000	-0.030746	-0.030746
17.268000	-0.030746	-0.030746
17.270000	0.004893	0.004893
17.272000	0.081260	0.081260
17.274000	0.157628	0.157628
17.276000	0.198358	0.198358
17.278000	0.198358	0.198358
17.280000	0.157628	0.157628
17.282000	0.086352	0.086352
17.284000	0.004893	0.004893
17.286000	-0.030746	-0.030746
17.288000	-0.025654	-0.025654
17.290000	0.025257	0.025257
17.292000	0.101625	0.101625
17.294000	0.157628	0.157628
17.296000	0.188175	0.188175
17.298000	0.193267	0.193267
17.300000	0.162719	0.162719
17.302000	0.081260	0.081260
17.304000	-0.005290	-0.005290
17.306000	-0.030746	-0.030746
17.308000	-0.030746	-0.030746
17.310000	0.009984	0.009984
17.312000	0.091443	0.091443
17.314000	0.162719	0.162719
17.316000	0.198358	0.198358
17.318000	0.198358	0.198358
17.320000	0.162719	0.162719
17.322000	0.086352	0.086352
17.324000	0.009984	0.009984
17.326000	-0.025654	-0.025654
17.328000	-0.025654	-0.025654
17.330000	0.020166	0.020166
17.332000	0.101625	0.101625
17.334000	0.167811	0.167811
17.336000	0.203449	0.203449
17.338000	0.193267	0.193267
17.340000	0.152537	0.152537
17.342000	0.081260	0.081260
17.344000	0.004893	0.004893
17.346000	-0.025654	-0.025654
17.348000	-0.020563	-0.020563
17.350000	0.020166	0.020166
17.352000	0.096534	0.096534
17.354000	0.177993	0.177993
17.356000	0.223814	0.223814
17.358000	0.203449	0.203449
17.360000	0.152537	0.152537
17.362000	0.071078	0.071078
17.364000	-0.015472	-0.015472
17.366000	-0.040928	-0.040928
17.368000	-0.025654	-0.025654
17.370000	0.020166	0.020166
17.372000	0.091443	0.091443
17.374000	0.167811	0.167811
17.376000	0.198358	0.198358
17.378000	0.188175	0.188175
17.380000	0.142355	0.142355
17.382000	0.065987	0.065987
17.384000	-0.000199	-0.000199
17.386000	-0.030746	-0.030746
17.388000	-0.025654	-0.025654
17.390000	0.025257	0.025257
17.392000	0.111808	0.111808
17.394000	0.172902	0.172902
17.396000	0.203449	0.203449
17.398000	0.193267	0.193267
17.400000	0.142355	0.142355
17.402000	0.065987	0.065987
17.404000	-0.000199	-0.000199
17.406000	-0.030746	-0.030746
17.408000	-0.020563	-0.020563
17.410000	0.020166	0.020166
17.412000	0.111808	0.111808
17.414000	0.172902	0.172902
17.416000	0.203449	0.203449
17.418000	0.188175	0.188175
17.420000	0.137264	0.137264
17.422000	0.060896	0.060896
17.424000	0.009984	0.009984
17.426000	-0.025654	-0.025654
17.428000	-0.030746	-0.030746
17.430000	0.015075	0.015075
17.432000	0.127081	0.127081
17.434000	0.167811	0.167811
17.436000	0.188175	0.188175
17.438000	0.177993	0.177993
17.440000	0.132172	0.132172
17.442000	0.050713	0.050713
17.444000	-0.010381	-0.010381
17.446000	-0.035837	-0.035837
17.448000	-0.020563	-0.020563
17.450000	0.020166	0.020166
17.452000	0.116899	0.116899
17.454000	0.177993	0.177993
17.456000	0.198358	0.198358
17.458000	0.188175	0.188175
17.460000	0.142355	0.142355
17.462000	0.050713	0.050713
17.464000	-0.010381	-0.010381
17.466000	-0.040928	-0.040928
17.468000	-0.025654	-0.025654
17.470000	0.020166	0.020166
17.472000	0.121990	0.121990
17.474000	0.177993	0.177993
17.476000	0.203449	0.203449
17.478000	0.183084	0.183084
17.480000	0.137264	0.137264
17.482000	0.040531	0.040531
17.484000	-0.020563	-0.020563
17.486000	-0.040928	-0.040928
17.488000	-0.025654	-0.025654
17.490000	0.025257	0.025257
17.492000	0.111808	0.111808
17.494000	0.167811	0.167811
17.496000	0.193267	0.193267
17.498000	0.177993	0.177993
17.500000	0.132172	0.132172
17.502000	0.050713	0.050713
17.504000	-0.010381	-0.010381
17.506000	-0.040928	-0.040928
17.508000	-0.025654	-0.025654
17.510000	0.030349	0.030349
17.512000	0.127081	0.127081
17.514000	0.177993	0.177993
17.516000	0.193267	0.193267
17.518000	0.177993	0.177993
17.520000	0.137264	0.137264
17.522000	0.035440	0.035440
17.524000	-0.020563	-0.020563
17.526000	-0.040928	-0.040928
17.528000	-0.020563	-0.020563
17.530000	0.030349	0.030349
17.532000	0.132172	0.132172
17.534000	0.188175	0.188175
17.536000	0.198358	0.198358
17.538000	0.183084	0.183084
17.540000	0.137264	0.137264
17.542000	0.045622	0.045622
17.544000	-0.005290	-0.005290
17.546000	-0.030746	-0.030746
17.548000	-0.015472	-0.015472
17.550000	0.025257	0.025257
17.552000	0.127081	0.127081
17.554000	0.177993	0.177993
17.556000	0.198358	0.198358
17.558000	0.177993	0.177993
17.560000	0.127081	0.127081
17.562000	0.035440	0.035440
17.564000	-0.020563	-0.020563
17.566000	-0.035837	-0.035837
17.568000	-0.015472	-0.015472
17.570000	0.040531	0.040531
17.572000	0.137264	0.137264
17.574000	0.188175	0.188175
17.576000	0.203449	0.203449
17.578000	0.188175	0.188175
