11/13/2018
7:38:34 PM

0, CH+=0, CH-=199, Range=+/-10, y=a
1, CH+=1, CH-=199, Range=+/-10, y=b
2, CH+=2, CH-=199, Range=+/-10, y=c
3, CH+=3, CH-=199, Range=+/-10, y=d


Time	v0	v1	v2	v3	y0	y1	y2	y3
28.730000	1.817843	2.770528	-0.110714	-0.141130	1.817843	2.770528	-0.110714	-0.141130
28.740000	1.822916	2.775600	0.051576	0.157924	1.822916	2.775600	0.051576	0.157924
28.750000	1.812770	2.775600	-0.125929	0.021069	1.812770	2.775600	-0.125929	0.021069
28.760000	1.817843	2.770528	-0.039712	0.056550	1.817843	2.770528	-0.039712	0.056550
28.770000	1.817843	2.770528	-0.100571	-0.014412	1.817843	2.770528	-0.100571	-0.014412
28.780000	1.822916	2.760386	-0.024497	-0.054962	1.822916	2.760386	-0.024497	-0.054962
28.790000	1.812770	2.770528	-0.110714	-0.029618	1.812770	2.770528	-0.110714	-0.029618
28.800000	1.822916	2.770528	-0.029569	0.061619	1.822916	2.770528	-0.029569	0.061619
28.810000	1.817843	2.765457	-0.065070	-0.044825	1.817843	2.765457	-0.065070	-0.044825
28.820000	1.833062	2.775600	0.158079	0.239024	1.833062	2.775600	0.158079	0.239024
28.830000	1.822916	2.765457	0.076934	-0.009344	1.822916	2.765457	0.076934	-0.009344
28.840000	1.827989	2.765457	0.193580	0.137650	1.827989	2.765457	0.193580	0.137650
28.850000	1.822916	2.775600	0.117506	0.076825	1.822916	2.775600	0.117506	0.076825
28.860000	1.817843	2.765457	0.041433	0.127512	1.817843	2.765457	0.041433	0.127512
28.870000	1.812770	2.765457	-0.080285	-0.014412	1.812770	2.765457	-0.080285	-0.014412
28.880000	1.822916	2.770528	0.051576	0.076825	1.822916	2.770528	0.051576	0.076825
28.890000	1.817843	2.770528	0.011004	0.076825	1.817843	2.770528	0.011004	0.076825
28.900000	1.827989	2.775600	0.137793	0.289711	1.827989	2.775600	0.137793	0.289711
28.910000	1.812770	2.775600	-0.059998	0.152856	1.812770	2.775600	-0.059998	0.152856
28.920000	1.822916	2.775600	0.041433	0.228887	1.822916	2.775600	0.041433	0.228887
28.930000	1.822916	2.775600	-0.044784	0.157924	1.822916	2.775600	-0.044784	0.157924
