9/18/2018
2:44:36 PM

0, CH+=0, CH-=199, Range=+/-10, y=a


Time	v0	y0
7.340000	0.749654	0.749654
7.350000	0.552294	0.552294
7.360000	0.233481	0.233481
7.370000	-0.034726	-0.034726
7.380000	-0.383902	-0.383902
7.390000	-0.641988	-0.641988
7.400000	-0.940559	-0.940559
7.410000	-1.122737	-1.122737
7.420000	-1.335279	-1.335279
7.430000	-1.421308	-1.421308
7.440000	-1.522518	-1.522518
7.450000	-1.502276	-1.502276
7.460000	-1.542760	-1.542760
7.470000	-1.466852	-1.466852
7.480000	-1.441550	-1.441550
7.490000	-1.330219	-1.330219
7.500000	-1.284674	-1.284674
7.510000	-1.158161	-1.158161
7.520000	-1.117677	-1.117677
7.530000	-1.011406	-1.011406
7.540000	-0.986103	-0.986103
7.550000	-0.874772	-0.874772
7.560000	-0.859590	-0.859590
7.570000	-0.783683	-0.783683
7.580000	-0.768501	-0.768501
7.590000	-0.667291	-0.667291
7.600000	-0.662230	-0.662230
7.610000	-0.581262	-0.581262
7.620000	-0.606565	-0.606565
7.630000	-0.530657	-0.530657
7.640000	-0.576202	-0.576202
7.650000	-0.530657	-0.530657
7.660000	-0.586323	-0.586323
7.670000	-0.530657	-0.530657
7.680000	-0.591383	-0.591383
7.690000	-0.530657	-0.530657
7.700000	-0.586323	-0.586323
7.710000	-0.525596	-0.525596
7.720000	-0.571141	-0.571141
7.730000	-0.505354	-0.505354
7.740000	-0.515475	-0.515475
7.750000	-0.454749	-0.454749
7.760000	-0.454749	-0.454749
7.770000	-0.373781	-0.373781
7.780000	-0.368720	-0.368720
7.790000	-0.267510	-0.267510
7.800000	-0.257389	-0.257389
7.810000	-0.156179	-0.156179
7.820000	-0.151118	-0.151118
7.830000	-0.054968	-0.054968
7.840000	-0.049908	-0.049908
7.850000	0.041181	0.041181
7.860000	0.041181	0.041181
7.870000	0.137331	0.137331
7.880000	0.132271	0.132271
7.890000	0.208178	0.208178
7.900000	0.192997	0.192997
7.910000	0.263844	0.263844
7.920000	0.248663	0.248663
7.930000	0.324570	0.324570
7.940000	0.289147	0.289147
7.950000	0.359994	0.359994
7.960000	0.329631	0.329631
7.970000	0.400478	0.400478
7.980000	0.365054	0.365054
7.990000	0.446023	0.446023
8.000000	0.410599	0.410599
8.010000	0.471325	0.471325
8.020000	0.446023	0.446023
8.030000	0.511809	0.511809
8.040000	0.476386	0.476386
8.050000	0.542173	0.542173
8.060000	0.501688	0.501688
8.070000	0.572536	0.572536
8.080000	0.526991	0.526991
8.090000	0.602899	0.602899
8.100000	0.557354	0.557354
8.110000	0.628201	0.628201
8.120000	0.587717	0.587717
8.130000	0.653504	0.653504
8.140000	0.618080	0.618080
8.150000	0.678806	0.678806
8.160000	0.643383	0.643383
8.170000	0.714230	0.714230
8.180000	0.663625	0.663625
8.190000	0.744593	0.744593
8.200000	0.693988	0.693988
8.210000	0.769896	0.769896
8.220000	0.704109	0.704109
8.230000	0.774956	0.774956
8.240000	0.714230	0.714230
8.250000	0.780017	0.780017
8.260000	0.734472	0.734472
8.270000	0.800259	0.800259
8.280000	0.764835	0.764835
8.290000	0.825561	0.825561
8.300000	0.790138	0.790138
8.310000	0.855925	0.855925
8.320000	0.800259	0.800259
8.330000	0.805319	0.805319
8.340000	0.628201	0.628201
8.350000	0.481446	0.481446
8.360000	0.142392	0.142392
8.370000	-0.100513	-0.100513
8.380000	-0.480052	-0.480052
8.390000	-0.733078	-0.733078
8.400000	-1.077193	-1.077193
8.410000	-1.259371	-1.259371
8.420000	-1.497216	-1.497216
8.430000	-1.593365	-1.593365
8.440000	-1.735060	-1.735060
8.450000	-1.714818	-1.714818
8.460000	-1.770483	-1.770483
8.470000	-1.679394	-1.679394
8.480000	-1.674334	-1.674334
8.490000	-1.507337	-1.507337
8.500000	-1.492155	-1.492155
8.510000	-1.350461	-1.350461
8.520000	-1.325158	-1.325158
8.530000	-1.178403	-1.178403
8.540000	-1.178403	-1.178403
8.550000	-1.092374	-1.092374
8.560000	-1.122737	-1.122737
8.570000	-1.031648	-1.031648
8.580000	-1.051890	-1.051890
